frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
389,528.0,[168.5553203410746 6.708931149162538 1112.1118363338167 693.9607096242819],[516.7223510742188 375.4194641113281 764.2622680664062 433.59490966796875],0.8026555180549622,66HH07,0.9945230524880208
390,528.0,[167.3701620931334 6.429348846707285 1112.7147199361932 692.6506199736386],[519.0077514648438 376.5457763671875 765.2471313476562 435.2138366699219],0.8046905994415283,66HH07,0.8291180995974781
391,528.0,[167.94198503175033 6.260180856970408 1113.0955829599202 691.2476357096593],[516.2400512695312 375.92718505859375 764.4605712890625 434.6694030761719],0.8028694987297058,66HH07,0.7025471532214916
392,528.0,[164.66307038501463 7.14412113301961 1111.674187703292 694.5164978735343],[514.7084350585938 372.43829345703125 762.4209594726562 433.2564392089844],0.7968215942382812,66HH07,0.5414787596397864
393,528.0,[163.18243886583468 6.984488882246126 1111.5525575938066 696.1347311372119],[512.9555053710938 369.9718017578125 755.1282348632812 431.7748107910156],0.7997614145278931,66HH07,0.856589189787358
394,528.0,[160.41394301869877 8.253096305052736 1101.8722251692243 698.2510603548299],[511.71527099609375 367.5291748046875 754.04248046875 430.23248291015625],0.7896884083747864,66HH07,0.9819673205058437
395,528.0,[156.9840317279125 11.418512096659924 1086.938866512574 700.305443223683],[508.971435546875 365.7604675292969 750.527587890625 426.36297607421875],0.7637749910354614,66HH07,0.9621807445937168
396,493.0,[164.53761935833955 13.938248472795806 1071.5496554435254 708.8268911549246],[505.6482849121094 361.9234619140625 737.5092163085938 425.4107666015625],0.7915688157081604,66HH07,0.46514172241391416
397,493.0,[166.26230912684122 15.547864793379631 1064.974021494044 710.637314694075],[499.80059814453125 364.5636291503906 728.5732421875 422.3209533691406],0.7701908946037292,66HH07,0.7270748073755208
398,493.0,[163.8913067868807 20.72156006544907 1051.0426254962013 714.3018360178223],[495.8578796386719 362.1961364746094 724.4963989257812 423.2188720703125],0.7743820548057556,66HH07,0.6246974514023254
399,493.0,[161.6784154172032 27.074201458568098 1034.5531984377385 717.5124908989858],[492.2647705078125 363.62286376953125 710.57421875 419.6887512207031],0.7853216528892517,66HH07,0.8687771556589008
400,493.0,[161.44114230484075 30.62559005513384 1023.501979800159 715.7575804121952],[488.61004638671875 363.357421875 701.462646484375 418.24603271484375],0.7699909806251526,66HH07,0.9243267602400189
401,493.0,[162.0530309867172 33.668837827421555 1018.0669542468986 711.8842632614655],[482.07122802734375 361.86529541015625 696.9837036132812 417.756103515625],0.7565293908119202,66HH07,0.6519981078139567
402,493.0,[163.78340402788535 26.1379383200329 1009.4242063824643 702.8288775170217],[478.1331481933594 360.72265625 687.7789916992188 411.7509765625],0.7434504628181458,66HH07,0.5689140472661569
404,493.0,[156.98013339524425 -4.149089793607288 975.8922209541605 655.0996846428029],[457.2309265136719 322.2672119140625 664.6798706054688 376.4066467285156],0.8016886115074158,1,0.6153576374053955
405,493.0,[152.14405104906433 -3.632946180105421 962.7571296036722 652.5464415805211],[450.8797912597656 316.1956787109375 655.8713989257812 368.1377258300781],0.7602487802505493,80,0.3532631942492427
408,558.0,[147.50548116813928 17.47836001072966 897.4452917116512 622.8159001361823],[433.16119384765625 308.82733154296875 624.594970703125 363.0427551269531],0.7629013061523438,66I4,0.24534003709157676
409,558.0,[147.9313080346028 18.246374919662514 892.4886467389306 620.8885096945469],[433.167236328125 308.8764953613281 624.595703125 363.0236511230469],0.7635213732719421,66A,0.40045364448118653
410,558.0,[143.21357153774335 20.669885825812628 882.5781948326562 618.4174013087907],[424.0233154296875 309.13629150390625 617.929931640625 362.1875305175781],0.7519145607948303,66HI4,0.20377352041514574
411,558.0,[145.2627501068411 17.171201737728097 875.7503722655274 611.5238806971156],[414.2236022949219 310.5406494140625 608.571533203125 362.5609436035156],0.7227818965911865,66,0.5320634494958988
412,558.0,[138.4919606235975 20.57555958100056 857.8785626872515 606.6711333686007],[408.0348205566406 309.10888671875 595.0181884765625 358.6081237792969],0.7792088389396667,66H4,0.19770294049427456
413,558.0,[133.63046675718329 25.973076394435452 840.245696740719 603.1498606728707],[399.12701416015625 310.64227294921875 583.9904174804688 358.6138000488281],0.7752125263214111,66HY,0.29913610219955444
414,558.0,[128.1654397811157 25.642611301070758 825.5196810868399 597.9385068419126],[390.5147399902344 308.5442810058594 571.9999389648438 352.61224365234375],0.7594515681266785,66HH,0.29416600567789963
415,558.0,[127.61678210678309 33.116181647438566 815.4266337299287 595.5834749539828],[386.7040710449219 308.77008056640625 568.0929565429688 352.48968505859375],0.7565360069274902,66HH,0.2106555700302124
418,572.0,[159.53213707659035 46.63089398115136 818.296920773631 579.1708182287182],[405.2966613769531 308.5234069824219 577.89599609375 351.971435546875],0.738132655620575,66AH,0.3150669102206616
419,572.0,[172.94076230579196 48.73749250069022 824.0531527772882 575.7564730822918],[419.95391845703125 309.5063171386719 583.4093017578125 351.666015625],0.7497795224189758,66HH0,0.2342390213282479
420,572.0,[271.6460765241018 112.10709714101284 832.4842606462116 544.031413255475],[512.752197265625 411.9305114746094 652.26416015625 440.4324035644531],0.7494143843650818,L605AZ,0.8241156159739139
421,572.0,[309.8489356878725 143.0972549699507 821.8440383862858 525.1854384255303],[504.4549255371094 413.2067565917969 649.0715942382812 445.44256591796875],0.7680479288101196,L60SHZ,0.3703172792234052
422,572.0,[328.79228658878276 157.7357861520637 816.8455232683397 516.8883960793654],[491.15362548828125 417.5953063964844 645.6282348632812 451.6891174316406],0.7629947066307068,L605HZ,0.5048114022071367
423,572.0,[337.9438839759689 162.5907908393611 819.8471412271563 515.6349528595722],[477.3974914550781 420.99774169921875 639.7646484375 457.8181457519531],0.7784259915351868,L6OSHZ,0.4415601110036083
424,572.0,[335.0585567894275 161.03401111528967 826.5111318088814 519.7995935533949],[466.3402404785156 423.67718505859375 630.1361083984375 462.1830139160156],0.7825672626495361,L6OSHZ,0.6588229997038125
425,572.0,[325.31302525444096 155.65442457394505 835.6966070380457 527.2832321240744],[455.9842529296875 430.3818664550781 621.633056640625 472.8796081542969],0.7658706903457642,L6OSHZ,0.7241119942194618
426,572.0,[313.9316682158272 148.7314038865422 849.9833953744178 539.8391413068164],[433.7605895996094 436.20281982421875 611.7811279296875 481.28759765625],0.7910655736923218,L605HZ,0.5882415797328948
427,572.0,[293.86840674047266 139.66766566802528 862.0991381510969 553.141489769675],[410.8961181640625 442.10546875 594.32275390625 491.0620422363281],0.7963197231292725,LEOSHZ,0.26139680216798783
428,572.0,[265.91686292610274 128.43630774975986 874.3424607394741 567.3669327243867],[383.8064880371094 444.9993896484375 580.8255004882812 497.9694519042969],0.7608423233032227,L6OSHZ,0.4092455271385834
429,572.0,[248.33074559375365 117.311297521395 893.3943172300808 582.2642665969717],[362.0209045410156 446.0296325683594 555.5014038085938 512.2970581054688],0.8029119968414307,L6O5HZ,0.2677780493029191
430,572.0,[227.9158585496882 104.84522216708356 914.4483322123313 598.2323732271948],[329.93798828125 449.5059814453125 533.7830810546875 521.578125],0.8110883235931396,LEZSHZ,0.28477035466816447
431,572.0,[209.4985136224558 90.88328903386753 943.601215975565 616.6732323415855],[295.9465026855469 455.3425598144531 506.42950439453125 529.3796997070312],0.7646931409835815,V6ZENZ,0.043844211991764755
432,572.0,[189.68225063196854 75.29442995149321 976.333347371306 634.5839538103216],[266.7685241699219 459.2198181152344 479.75250244140625 541.7817993164062],0.8116521239280701,ENZ,0.12081185667574088
433,572.0,[167.03768729702085 59.58680839871471 1023.7910353279323 657.4776250420555],[229.18832397460938 461.8841552734375 444.9993896484375 547.9153442382812],0.796893835067749,RZ,0.5409904837641148
507,681.0,[245.61988508488002 227.00341259191413 775.0481703433052 614.4070392047972],[431.356689453125 440.5450134277344 571.035888671875 471.7691955566406],0.7844774723052979,LC,0.4510222289733606
508,681.0,[245.06340304820975 226.15038174864972 773.9583674339003 613.100765476756],[428.2907409667969 440.2640380859375 568.3060913085938 468.4161682128906],0.7768773436546326,16S,0.03832658332890298
509,681.0,[242.4607873942188 224.93425965530062 771.8057195279787 611.3243068508003],[422.4591979980469 435.6546325683594 566.8692016601562 467.146728515625],0.7735312581062317,675,0.4097950326680557
513,681.0,[234.9667617188225 208.71170374428934 771.7510580598448 600.2479293915916],[416.93377685546875 422.00238037109375 566.635986328125 454.634765625],0.7879846692085266,5,0.9952481349708684
515,681.0,[233.85108402342775 197.90530846610636 772.8285514952292 592.3138786585912],[425.8382568359375 411.7772521972656 564.51318359375 442.7723388671875],0.8003364205360413,7S,0.02834750893346963
516,681.0,[232.96399076531327 191.9433792515019 775.1803568519814 588.9489927443769],[427.04150390625 406.8780517578125 568.6255493164062 438.84918212890625],0.7706236243247986,7O7SRI,0.009552453018623813
518,709.0,[234.87068008201015 180.55105352596772 790.6140711376278 586.6497583837319],[428.8349914550781 397.7314453125 576.439453125 431.0269470214844],0.7877482175827026,SXI,0.12792218377001016
519,709.0,[237.35015518365202 176.49730258271921 795.6410510127935 584.6952738756029],[425.487548828125 394.38946533203125 575.606201171875 428.2375183105469],0.7724533677101135,IOSH,0.22306613624095917
520,709.0,[236.10984715721577 170.55847632265215 799.3561030438799 581.9499983318099],[430.9989013671875 390.8977355957031 578.4703369140625 423.71942138671875],0.7613807916641235,LO6SWI,0.14966746948710405
523,714.0,[220.85179432085027 149.9827864215171 800.4833806358413 572.0059473927244],[422.7058410644531 375.377197265625 575.94140625 407.9513244628906],0.7077271342277527,L605AZ,0.36984510323316494
524,714.0,[215.54785067568451 145.06972616459515 802.9938920542627 573.3361029635024],[420.35455322265625 370.8497619628906 570.2572021484375 404.5674133300781],0.757986307144165,605HZ,0.46598593511276654
525,714.0,[210.25433145245194 139.95223403521453 803.8225249531927 572.9317448302036],[414.3885498046875 370.3977966308594 568.2675170898438 403.0292663574219],0.7735564112663269,L605HZ,0.46718151662553803
526,714.0,[204.57616646560285 133.4902960356833 805.7530214972637 571.9119287260946],[409.9970397949219 368.37335205078125 566.2770385742188 401.0378723144531],0.7812867164611816,L605KZ,0.4085172259779033
527,714.0,[197.22221586595185 127.99659383290609 806.3978003829789 571.7452791012688],[399.2003173828125 365.2534484863281 560.375732421875 399.1617736816406],0.7579532265663147,L605HZ,0.43842637014955543
528,714.0,[183.09646810726048 122.97408361981576 804.7136601858856 572.9295802991633],[401.5093994140625 363.20648193359375 560.6708984375 397.5819091796875],0.7823041081428528,L605HZ,0.8906517594186969
529,714.0,[171.73690688759945 118.34886357902184 804.7651716801502 574.0806149158373],[396.204345703125 360.5653991699219 553.9343872070312 396.23089599609375],0.773564338684082,L605HZ,0.43409803158089905
530,714.0,[165.70771976724114 112.96762100460043 806.5588868759637 574.7968320578211],[387.1460266113281 359.31634521484375 550.4811401367188 395.74456787109375],0.7721923589706421,L6U5HZ,0.39196039017997186
533,725.0,[130.27517343152948 103.97715905524583 807.1099396818511 584.984320759075],[369.927978515625 354.3204040527344 538.3619995117188 392.34600830078125],0.802582859992981,L6U5HZ,0.5806354439092063
534,725.0,[123.39176860375085 99.2264762161141 809.3165715276862 585.739313329776],[368.7054138183594 353.5805358886719 536.8328857421875 391.2861633300781],0.7995706796646118,L605HZ,0.9250011880481537
537,730.0,[137.77897902809661 105.1555053364593 812.2541727230333 587.0325271520784],[370.8215026855469 355.4242248535156 536.8291625976562 392.36968994140625],0.8021463751792908,L605HZ,0.9599694349753458
538,730.0,[143.9123273530933 110.41246288522069 812.0392967998421 586.0928235154886],[376.4732360839844 359.1667175292969 539.219970703125 395.0424499511719],0.7972040772438049,L605HZ,0.8463256624188606
539,730.0,[153.38150128582276 115.94533411565018 811.7178008764478 584.3182825567243],[376.8277893066406 363.83026123046875 540.2052612304688 398.820068359375],0.7876877188682556,L605HZ,0.6861081610090778
540,730.0,[162.96350558936126 123.71333652491595 811.4244808221981 582.8253573166668],[383.7432556152344 367.07470703125 546.18017578125 400.63739013671875],0.7808541655540466,L605HZ,0.9848780949223923
541,730.0,[174.82794201790347 130.66855903228796 811.8505670392888 580.2570808095088],[392.73211669921875 367.8681335449219 552.728759765625 402.5668640136719],0.7662888169288635,L605HZ,0.9055973393765847
542,730.0,[186.7099565593761 137.74097460694756 812.002892839813 578.1807093548543],[402.41571044921875 370.27899169921875 557.38427734375 403.4239501953125],0.7811208367347717,L605HZ,0.6671538000771826
543,730.0,[201.64680960438426 143.85438169430967 813.6187099698286 575.7200992670639],[407.1381530761719 370.4483337402344 561.8139038085938 403.6014709472656],0.7815766930580139,L6OSHZ,0.23439972893323507
544,730.0,[216.5421621630823 149.2610741627412 815.9665883248001 572.2448948504282],[413.58868408203125 371.06451416015625 565.6951293945312 403.57025146484375],0.7647910714149475,L605HZ,0.7480401571452274
545,730.0,[228.2251286999687 154.64488412452351 816.8475660720692 570.6020046868936],[425.18597412109375 370.8288879394531 571.2329711914062 401.94464111328125],0.761776328086853,L605HZ,0.8552441652423338
546,730.0,[241.2670467241246 160.04874771515514 820.6088337207698 569.140631141564],[434.21258544921875 370.8736572265625 581.1735229492188 402.3014831542969],0.7535421252250671,L605HZ,0.7126601823368569
547,730.0,[255.30664151506477 165.82515196842604 826.5624512720067 567.9581328493002],[443.6038513183594 372.4658203125 591.7040405273438 403.265869140625],0.7669296264648438,L605HZ,0.9516575464845343
548,730.0,[269.16923285605907 170.4196927912703 832.4453508182269 566.5478599602139],[456.01751708984375 372.38836669921875 598.6788330078125 402.9416198730469],0.7575619220733643,L605HZ,0.955187748495779
549,730.0,[281.91134896799895 174.815778329254 837.4843683892932 565.6521779314039],[465.3123779296875 376.1307373046875 609.611083984375 408.00360107421875],0.7018604278564453,L605HZ,0.5945929455124249
550,730.0,[293.47711685692417 179.75061384789154 842.2608305613408 566.3221657815093],[476.6698913574219 379.11688232421875 616.6748657226562 411.240478515625],0.7442346215248108,L605HZ,0.6468673332282312
551,730.0,[305.0269101523989 183.80492401408065 847.4866962211131 567.0637059856231],[485.0506896972656 382.37591552734375 621.7415161132812 411.7577819824219],0.73578941822052,L60SHZ,0.12460614941550782
552,730.0,[315.21835722052174 188.11799384996635 852.1518280011601 567.6027541459148],[494.08465576171875 386.8067932128906 628.6273803710938 413.38604736328125],0.7231733202934265,L605421,0.43707707309358
553,730.0,[324.41900536221857 191.82032591990009 856.0919427763622 567.461771668567],[501.1449890136719 386.64801025390625 634.4649047851562 416.020263671875],0.7408437728881836,605HZ,0.5478170012249128
554,730.0,[334.80710377440516 197.7119966530403 860.9705631529724 569.2146957504206],[510.3196105957031 389.3935546875 641.8114013671875 417.33355712890625],0.7400366067886353,L605HZ,0.390747426295709
555,730.0,[342.98005840178797 201.24860922671644 863.8637055039612 569.2942230164582],[520.1849975585938 390.05419921875 648.051025390625 417.8030700683594],0.7451025247573853,605HZ,0.4765607440550642
556,730.0,[351.2087816161425 204.08350211450878 866.8256639657982 569.0575782276297],[525.5831298828125 390.3502502441406 655.8601684570312 417.8251037597656],0.7437356114387512,LBOSHZ,0.12558022875156324
557,730.0,[361.7345021652183 206.25671003139328 872.055048620073 568.1194866607556],[532.2492065429688 389.2599182128906 667.3240356445312 417.865966796875],0.7380994558334351,L605HZ,0.49400637196745817
558,730.0,[371.60650641297934 207.03902284466005 877.4725438246141 566.2414657104389],[544.2258911132812 390.47784423828125 672.5965576171875 419.13165283203125],0.7461392283439636,605AZ,0.41925150639925934
559,730.0,[379.73105503974347 206.9415786641047 881.1095058996759 562.8894835205842],[549.3969116210938 388.765625 676.9215087890625 417.419921875],0.7467180490493774,6C5HZ,0.4743649806103152
560,730.0,[388.69374420444353 206.86766507086634 885.4361012239148 559.1592046169956],[556.0907592773438 385.4505615234375 685.7153930664062 413.8775634765625],0.7281401753425598,605HZ,0.6678826075227046
561,730.0,[397.01730998627545 205.93683650043667 888.4603554755147 554.4835186192317],[563.6156005859375 382.5382995605469 691.5621948242188 411.501708984375],0.7344425916671753,6C5AZ,0.17845401782162826
562,730.0,[405.56259637856954 203.5145731874889 892.2363618583437 548.2340789556351],[567.7048950195312 375.6023254394531 702.8165283203125 405.8331298828125],0.5783677697181702,65AZ,0.4107111096382141
563,730.0,[416.1517143118561 198.35458461681213 898.31580605777 540.4619098371234],[575.203125 369.4165954589844 706.6625366210938 399.59344482421875],0.7421138882637024,6C5HZ,0.4820724321603076
564,730.0,[425.3454699289558 194.45381332097134 903.6718488584189 533.2593459116358],[588.74609375 364.61517333984375 713.0206298828125 391.3784484863281],0.7336874604225159,6CEHZ,0.24656637622905792
565,730.0,[434.63665956374757 191.04502671707604 909.532912017371 528.0720170161869],[598.80859375 359.68023681640625 719.6986083984375 387.3310241699219],0.7235530614852905,635HZ,0.6433201824492621
566,730.0,[442.1686508868637 188.71131867932567 913.6850092019985 523.490197621837],[603.5804443359375 357.89447021484375 725.1510620117188 384.5962829589844],0.7153373956680298,6I,0.09075241784373814
567,730.0,[448.8509315020965 186.73733902912218 916.8386681145466 519.9804647181004],[600.7881469726562 357.1050720214844 727.5350341796875 383.9498291015625],0.7317647337913513,16,0.7685491267528833
570,730.0,[463.85207367656204 184.03878499110223 921.9839419459602 509.5458413080893],[617.7393188476562 346.2261962890625 745.7931518554688 377.591796875],0.5701938271522522,63,0.6075125262205266
578,730.0,[398.61228543879224 183.38245430243205 906.4095965917211 525.6682614195497],[511.8009033203125 472.9134826660156 673.5362548828125 512.0321044921875],0.6945475935935974,R157GA,0.4217967448687107
579,730.0,[385.37758698958714 180.173964792516 913.905585443935 530.863863789515],[500.4862060546875 477.21826171875 656.3787841796875 511.7581481933594],0.6995706558227539,R157C8,0.061280656605335965
580,730.0,[367.95870897956365 174.45705365902606 915.357324696615 532.7277461218667],[473.9900207519531 462.9237060546875 634.5288696289062 511.7793273925781],0.6068062782287598,R15TC0,0.06778560291037111
581,730.0,[348.9532311314896 162.84678150967483 913.18415707571 526.7513144655295],[443.42230224609375 457.13409423828125 608.8399047851562 502.64447021484375],0.6918448805809021,R157GA,0.3807060487349517
582,730.0,[328.6980098609884 150.35476673909102 910.1459777225316 521.9674339267937],[427.7109069824219 453.4953918457031 584.4791259765625 494.8607177734375],0.6417407393455505,R157Q8,0.22684896569844035
583,730.0,[308.00094796824123 137.71052273280733 908.2185703750104 517.8462724879043],[394.08837890625 444.7916259765625 558.7526245117188 493.6908264160156],0.7226661443710327,57G8,0.11132441461086273
584,730.0,[284.4055394495415 124.20777946336725 905.7876314166135 514.8828371586662],[362.2291259765625 442.9747619628906 527.9765625 494.2220764160156],0.7297611832618713,CE,0.4589586492803043
585,730.0,[258.5009027033915 120.58604866725844 904.0354019592213 519.6588155299272],[330.2422180175781 440.8448486328125 495.9061279296875 497.62890625],0.6900995969772339,7CB,0.09359461863961427
586,730.0,[237.1939019108081 117.18914027790905 909.0195910624466 524.8804606970248],[302.8653564453125 442.85296630859375 462.1552734375 503.9229431152344],0.5900449752807617,7G8,0.5626942955301137
587,730.0,[207.97674033626924 116.60491210010363 906.664455702224 533.2664532293767],[264.99249267578125 450.00213623046875 428.673828125 510.5277404785156],0.6972470283508301,573,0.41867733001708984
